  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     4.200 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  12.900   1.5901   0.01501   0.00994  -0.0392   0.0143   1.0000
  13.000   1.5981   0.01517   0.01010  -0.0388   0.0140   1.0000
  13.100   1.6058   0.01534   0.01027  -0.0383   0.0137   1.0000
  13.200   1.6131   0.01553   0.01046  -0.0377   0.0133   1.0000
  13.300   1.6199   0.01574   0.01066  -0.0371   0.0128   1.0000
  13.400   1.6260   0.01594   0.01087  -0.0363   0.0124   1.0000
  13.500   1.6318   0.01615   0.01107  -0.0355   0.0119   1.0000
  13.600   1.6375   0.01636   0.01129  -0.0347   0.0114   1.0000
  13.700   1.6432   0.01656   0.01150  -0.0339   0.0109   1.0000
  13.800   1.6494   0.01675   0.01169  -0.0331   0.0108   1.0000
  13.900   1.6560   0.01693   0.01188  -0.0325   0.0107   1.0000
  14.000   1.6622   0.01712   0.01208  -0.0318   0.0106   1.0000
  14.100   1.6682   0.01731   0.01229  -0.0311   0.0105   1.0000
  14.200   1.6742   0.01752   0.01251  -0.0304   0.0104   1.0000
  14.300   1.6801   0.01774   0.01274  -0.0297   0.0102   1.0000
  14.400   1.6859   0.01797   0.01298  -0.0290   0.0100   1.0000
  14.500   1.6911   0.01823   0.01324  -0.0282   0.0098   1.0000
  14.600   1.6963   0.01848   0.01351  -0.0274   0.0097   1.0000
  14.700   1.7014   0.01876   0.01379  -0.0267   0.0095   1.0000
  14.800   1.7062   0.01905   0.01409  -0.0259   0.0093   1.0000
  14.900   1.7107   0.01936   0.01441  -0.0251   0.0090   1.0000
  15.000   1.7154   0.01968   0.01474  -0.0244   0.0088   1.0000
  15.100   1.7199   0.02001   0.01508  -0.0236   0.0085   1.0000
  15.200   1.7241   0.02035   0.01542  -0.0228   0.0082   1.0000
  15.300   1.7282   0.02070   0.01579  -0.0220   0.0080   1.0000
  15.400   1.7324   0.02106   0.01617  -0.0213   0.0077   1.0000
  15.500   1.7377   0.02136   0.01648  -0.0207   0.0077   1.0000
  15.600   1.7427   0.02167   0.01681  -0.0201   0.0077   1.0000
  15.700   1.7475   0.02201   0.01716  -0.0195   0.0077   1.0000
  15.800   1.7524   0.02234   0.01751  -0.0189   0.0076   1.0000
